node_id,zone_id,name,bin_index,node_type,control_type,x_coord,y_coord,geometry,production,attraction
2130,2130,,,,,319759.0612,5813921.063,,1,1
2131,2131,,,,,319926.0612,5814276.063,,1,1
2132,2132,,,,,320037.0612,5814536.063,,1,1
2133,2133,,,,,319714.0612,5814488.063,,1,1
2134,2134,,,,,319597.0612,5814928.063,,1,1
2135,2135,,,,,319657.0612,5815463.063,,1,1
2136,2136,,,,,320168.0612,5816023.063,,1,1
2137,2137,,,,,320590.0612,5814600.063,,1,1
2138,2138,,,,,320363.0612,5814618.063,,1,1
2139,2139,,,,,320597.0612,5813820.063,,1,1
2140,2140,,,,,320610.0612,5814033.063,,1,1
2141,2141,,,,,320420.0612,5814044.063,,1,1
2142,2142,,,,,320634.0612,5814264.063,,1,1
2143,2143,,,,,320388.0612,5814285.063,,1,1
2144,2144,,,,,320130.0612,5814074.063,,1,1
2145,2145,,,,,321090.0612,5813991.063,,1,1
2146,2146,,,,,322219.0612,5813065.063,,1,1
2147,2147,,,,,319244.77,5813360.296,,1,1
2148,2148,,,,,319587.0612,5813417.063,,1,1
2149,2149,,,,,319917.0612,5813248.063,,1,1
2150,2150,,,,,320890.7487,5814559.29,,1,1
2151,2151,,,,,320390.0612,5813353.063,,1,1
2152,2152,,,,,320177.0612,5813273.063,,1,1
2153,2153,,,,,319970.0612,5813662.063,,1,1
2154,2154,,,,,321099.0612,5813573.063,,1,1
2155,2155,,,,,320581.0612,5813627.063,,1,1
2156,2156,,,,,320152.1237,5812737.075,,1,1
2157,2157,,,,,320291.2174,5813073.639,,1,1
2158,2158,,,,,320472.0612,5813126.063,,1,1
2159,2159,,,,,320645.0612,5812688.063,,1,1
2160,2160,,,,,320863.0612,5812775.063,,1,1
2161,2161,,,,,320764.0612,5812988.063,,1,1
2162,2162,,,,,321242.0612,5812407.063,,1,1
2163,2163,,,,,321971.0924,5812553.558,,1,1
2164,2164,,,,,321099.0612,5811951.063,,1,1
2165,2165,,,,,320330.0612,5811868.063,,1,1
2166,2166,,,,,320642.0612,5811924.063,,1,1
2167,2167,,,,,320627.0612,5811623.063,,1,1
2168,2168,,,,,320407.0612,5811517.063,,1,1
2169,2169,,,,,320896.0612,5811207.063,,1,1
2170,2170,,,,,321027.0612,5811115.063,,1,1
2171,2171,,,,,320977.0612,5810766.063,,1,1
2172,2172,,,,,321265.0612,5810915.063,,1,1
2173,2173,,,,,321397.0612,5810713.063,,1,1
2174,2174,,,,,321615.0612,5810591.063,,1,1
2175,2175,,,,,321937.0612,5810560.063,,1,1
2176,2176,,,,,322741.0612,5810931.063,,1,1
2177,2177,,,,,323291.0612,5811288.063,,1,1
2178,2178,,,,,323076.0612,5811459.063,,1,1
2179,2179,,,,,323080.0612,5810398.063,,1,1
2180,2180,,,,,323867.0612,5810401.063,,1,1
2181,2181,,,,,323554.0612,5810607.063,,1,1
2182,2182,,,,,323341.0612,5810612.063,,1,1
2183,2183,,,,,323781.0612,5809949.063,,1,1
2184,2184,,,,,323716.0612,5809504.063,,1,1
2185,2185,,,,,323404.0612,5809767.063,,1,1
2186,2186,,,,,322986.0612,5809580.063,,1,1
2187,2187,,,,,323334.0612,5809142.063,,1,1
2188,2188,,,,,323298.0612,5808893.063,,1,1
2189,2189,,,,,322501.0612,5809311.063,,1,1
2190,2190,,,,,322374.1862,5809199.485,,1,1
2191,2191,,,,,321959.0612,5809726.063,,1,1
2192,2192,,,,,322083.0612,5809367.063,,1,1
2193,2193,,,,,322024.0612,5810115.063,,1,1
2194,2194,,,,,322154.1862,5809657.097,,1,1
2195,2195,,,,,322287.0612,5808670.063,,1,1
2196,2196,,,,,323467.0612,5810290.063,,1,1
2197,2197,,,,,321487.5924,5814500.196,,1,1
2198,2198,,,,,322188.0612,5809001.063,,1,1
2199,2199,,,,,319987.0612,5814872.063,,1,1
2200,2200,,,,,321204.0612,5813369.063,,1,1
2201,2201,,,,,317759.8865,5814719.365,,1,1
2202,2202,,,,,318192.0612,5814300.063,,1,1
2203,2203,,,,,318668.0612,5817722.063,,1,1
2204,2204,,,,,317042.0612,5813917.063,,1,1
2205,2205,,,,,320837.0612,5814007.063,,1,1
2206,2206,,,,,321422.0612,5813996.063,,1,1
2207,2207,,,,,318782.76,5813188.84,,1,1
2208,2208,,,,,319517.0612,5813629.063,,1,1
2209,2209,,,,,324319.0649,5818074.976,,1,1
2210,2210,,,,,324223.0612,5816893.063,,1,1
2211,2211,,,,,325780.0612,5817374.063,,1,1
2212,2212,,,,,326799.0612,5816854.063,,1,1
2213,2213,,,,,319768.0612,5813652.063,,1,1
2214,2214,,,,,325330.4688,5816694.277,,1,1
2215,2215,,,,,324364.0612,5816376.063,,1,1
2216,2216,,,,,320248.0612,5813568.063,,1,1
2217,2217,,,,,321438.0612,5813287.063,,1,1
2218,2218,,,,,320738.0612,5813489.063,,1,1
2219,2219,,,,,319705.9049,5813135.114,,1,1
2220,2220,,,,,321835.0612,5813245.063,,1,1
2221,2221,,,,,322687.0612,5813026.063,,1,1
2222,2222,,,,,318693.7368,5813055.581,,1,1
2223,2223,,,,,319766.0612,5812412.063,,1,1
2224,2224,,,,,318563.0612,5812231.063,,1,1
2225,2225,,,,,322270.0612,5812010.063,,1,1
2226,2226,,,,,322618.0612,5812340.063,,1,1
2227,2227,,,,,320669.0612,5813180.063,,1,1
2228,2228,,,,,320365.0612,5812089.063,,1,1
2229,2229,,,,,322050.0612,5811464.063,,1,1
2230,2230,,,,,316591.0612,5811571.063,,1,1
2231,2231,,,,,325621.0612,5812731.063,,1,1
2232,2232,,,,,326179.0612,5811840.063,,1,1
2233,2233,,,,,317542.0612,5811701.063,,1,1
2234,2234,,,,,326481.0612,5810954.063,,1,1
2235,2235,,,,,326236.0612,5815012.063,,1,1
2236,2236,,,,,320933.0612,5812136.063,,1,1
2237,2237,,,,,325616.0612,5814026.063,,1,1
2238,2238,,,,,326234.0612,5813185.063,,1,1
2239,2239,,,,,319103.0612,5811832.063,,1,1
2240,2240,,,,,320090.0612,5811564.063,,1,1
2241,2241,,,,,320952.0612,5811654.063,,1,1
2242,2242,,,,,321288.0612,5811711.063,,1,1
2243,2243,,,,,321298.0612,5811423.063,,1,1
2244,2244,,,,,320551.0612,5812910.063,,1,1
2245,2245,,,,,320883.0612,5811349.063,,1,1
2246,2246,,,,,321267.0612,5811122.063,,1,1
2247,2247,,,,,316342.5244,5810191.854,,1,1
2248,2248,,,,,322496.0612,5810481.063,,1,1
2249,2249,,,,,322469.0612,5808990.063,,1,1
2250,2250,,,,,320992.0612,5813077.063,,1,1
2251,2251,,,,,318168.0612,5811165.063,,1,1
2252,2252,,,,,319729.0612,5810980.063,,1,1
2253,2253,,,,,320347.0299,5810913.954,,1,1
2254,2254,,,,,316713.4744,5810443.103,,1,1
2255,2255,,,,,320847.0612,5810357.063,,1,1
2256,2256,,,,,321294.0612,5813138.063,,1,1
2257,2257,,,,,318640.0612,5810587.063,,1,1
2258,2258,,,,,319160.0612,5810056.063,,1,1
2259,2259,,,,,326541.0612,5810083.063,,1,1
2260,2260,,,,,321041.9982,5809915.565,,1,1
2261,2261,,,,,319832.0612,5810230.063,,1,1
2262,2262,,,,,321831.0612,5810129.063,,1,1
2263,2263,,,,,319398.0612,5809442.063,,1,1
2264,2264,,,,,323033.0612,5809971.063,,1,1
2265,2265,,,,,324611.0612,5810764.063,,1,1
2266,2266,,,,,324118.0612,5809807.063,,1,1
2267,2267,,,,,321267.0612,5812973.063,,1,1
2268,2268,,,,,323370.0612,5809488.063,,1,1
2269,2269,,,,,324796.0612,5809521.063,,1,1
2270,2270,,,,,322511.0612,5816888.063,,1,1
2271,2271,,,,,321065.8828,5816673.84,,1,1
2272,2272,,,,,326460.8319,5816552.098,,1,1
2273,2273,,,,,322117.0612,5816290.435,,1,1
2274,2274,,,,,322740.0612,5815788.063,,1,1
2275,2275,,,,,314667.7315,5807918.687,,1,1
2276,2276,,,,,315063.4185,5808152.757,,1,1
2277,2277,,,,,327714.4509,5815566.123,,1,1
2278,2278,,,,,317134.6734,5818066.837,,1,1
2279,2279,,,,,317382.7419,5818003.562,,1,1
2280,2280,,,,,327749.1534,5808666.437,,1,1
2281,2281,,,,,327769.9129,5810768.86,,1,1
2282,2282,,,,,327825.9026,5811264.889,,1,1
2283,2283,,,,,327057.1334,5808215.942,,1,1
2284,2284,,,,,326633.6141,5808270.409,,1,1
2285,2285,,,,,326166.469,5808291.454,,1,1
2286,2286,,,,,325859.2931,5808137.008,,1,1
2287,2287,,,,,321639.9016,5808304.501,,1,1
2288,2288,,,,,320922.8777,5808263.365,,1,1
2289,2289,,,,,319344.5706,5818024.231,,1,1
2290,2290,,,,,321424.1388,5818143.966,,1,1
2291,2291,,,,,322098.8101,5818066.894,,1,1
2292,2292,,,,,320497.9289,5818141.142,,1,1
2293,2293,,,,,321975.6093,5808088.384,,1,1
2294,2294,,,,,322217.545,5808189.382,,1,1
2295,2295,,,,,327475.2577,5817479.808,,1,1
2296,2296,,,,,327767.0612,5815631.063,,1,1
2297,2297,,,,,322832.4667,5818015.915,,1,1
2298,2298,,,,,323775.0707,5818121.302,,1,1
2299,2299,,,,,318880.2044,5818285.925,,1,1
2300,2300,,,,,324883.3638,5818108.86,,1,1
2301,2301,,,,,318329.3205,5818321.532,,1,1
2302,2302,,,,,312667.7511,5817614.67,,1,1
2303,2303,,,,,325606.0791,5818146.39,,1,1
2304,2304,,,,,326225.084,5818074.432,,1,1
2305,2305,,,,,315504.6129,5817735.974,,1,1
2306,2306,,,,,317246.0153,5818025.122,,1,1
2307,2307,,,,,312441.9649,5816280.712,,1,1
2308,2308,,,,,312629.8337,5815994.738,,1,1
2309,2309,,,,,327572.3377,5814827.271,,1,1
2310,2310,,,,,327711.2603,5814093.55,,1,1
2311,2311,,,,,327662.4399,5814296.065,,1,1
2312,2312,,,,,327678.2444,5813662.552,,1,1
2313,2313,,,,,327691.2719,5813395.548,,1,1
2314,2314,,,,,312420.9304,5813059.277,,1,1
2315,2315,,,,,321183.8886,5808260.314,,1,1
2316,2316,,,,,312683.8903,5814589.573,,1,1
2317,2317,,,,,312500.2001,5815025.052,,1,1
2318,2318,,,,,312580.4302,5814172.399,,1,1
2319,2319,,,,,312462.2143,5816229.108,,1,1
2320,2320,,,,,327608.2337,5812883.275,,1,1
2321,2321,,,,,322603.1161,5808313.989,,1,1
2322,2322,,,,,312429.0171,5812958.098,,1,1
2323,2323,,,,,312353.2745,5812160.308,,1,1
2324,2324,,,,,327587.3108,5812000.355,,1,1
2325,2325,,,,,312612.9007,5811531.814,,1,1
2326,2326,,,,,312510.9977,5809678.473,,1,1
2327,2327,,,,,327567.6289,5809612.098,,1,1
2328,2328,,,,,323420.0373,5808296.824,,1,1
2329,2329,,,,,324217.5485,5808284.869,,1,1
2330,2330,,,,,315400.8015,5808252.111,,1,1
2331,2331,,,,,322498.8642,5808319.208,,1,1
2332,2332,,,,,327581.9395,5810035.982,,1,1
2333,2333,,,,,325028.0375,5808162.687,,1,1
2334,2334,,,,,322364.1852,5808226.116,,1,1
2335,2335,,,,,312575.4033,5810506.865,,1,1
2336,2336,,,,,312932.0689,5817629.536000001,,1,1
2337,2337,,,,,312661.2794,5816453.353333334,,1,1
2338,2338,,,,,323432.2769,5815552.674,,1,1
2339,2339,,,,,323426.2648,5815553.747,,1,1
2340,2340,,,,,313374.8521,5810296.718,,1,1
2341,2341,Melbourne Cricket Ground,,,,322479.25011901103,5812391.582774615,,1,1
2342,2342,AAMI Park,,,,322625.96169486595,5811897.965339901,,1,1
2343,2343,Rod Laver Arena,,,,322089.4628589929,5812240.139649849,,1,1
2344,2344,Margaret Court Arena,,,,322028.53204200504,5812261.402295203,,1,1
2345,2345,John Cain Arena,,,,322417.2649517286,5812111.739862753,,1,1
2346,2346,Marvel Stadium,,,,319336.3953620228,5812578.019917993,,1,1
2347,2347,Queen Victoria Market,,,,320140.1976058347,5813743.12293561,,1,1
2348,2348,St Kilda Beach,,,,321785.24825832795,5806940.190962315,,1,1
