node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,parent_node_id
317770,,314259.0612,5810161.063,,Centroid,  ,,
317777,,323570.9534,5818139.234,,Centroid,  ,,
317779,,323457.0612,5817230.063,,Centroid,  ,,
317785,,324678.0612,5816573.063,,Centroid,  ,,
317788,,324294.4588,5817381.986,,Centroid,  ,,
317794,,324534.265,5817623.384,,Centroid,  ,,
317798,,325720.0612,5816621.063,,Centroid,  ,,
317801,,326331.4788,5816722.136,,Centroid,  ,,
317803,,326371.0903,5817347.024,,Centroid,  ,,
317810,,320181.0612,5812538.063,,Centroid,  ,,
317821,,314074.2279,5817904.969,,Centroid,  ,,
317823,,320511.0612,5812391.063,,Centroid,  ,,
317826,,314563.0612,5816519.063,,Centroid,  ,,
317836,,313899.0612,5815746.063,,Centroid,  ,,
317843,,320883.0612,5812357.063,,Centroid,  ,,
317845,,315864.0612,5814557.063,,Centroid,  ,,
317848,,314401.0612,5814677.063,,Centroid,  ,,
317851,,314880.5299,5814886.418,,Centroid,  ,,
317854,,315309.0612,5814722.063,,Centroid,  ,,
317856,,314766.0612,5814487.063,,Centroid,  ,,
317858,,315566.0612,5814506.063,,Centroid,  ,,
317860,,315285.0612,5814450.063,,Centroid,  ,,
317863,,315880.0612,5813924.063,,Centroid,  ,,
317865,,320907.0612,5813294.063,,Centroid,  ,,
317868,,320257.0612,5812302.063,,Centroid,  ,,
317870,,314280.0612,5814136.063,,Centroid,  ,,
317873,,314763.0612,5814167.063,,Centroid,  ,,
317877,,314823.5612,5813775.52,,Centroid,  ,,
317879,,314762.0612,5812980.063,,Centroid,  ,,
317881,,313397.0612,5813357.063,,Centroid,  ,,
317888,,314212.0612,5812193.063,,Centroid,  ,,
317894,,319105.0612,5816694.063,,Centroid,  ,,
317898,,316843.0612,5816120.063,,Centroid,  ,,
317900,,317388.0612,5816951.063,,Centroid,  ,,
317903,,319529.0612,5816130.063,,Centroid,  ,,
317905,,315687.4385,5816601.626,,Centroid,  ,,
317908,,318272.0612,5816339.063,,Centroid,  ,,
317910,,317311.0612,5815911.063,,Centroid,  ,,
317912,,318739.5924,5815183.842,,Centroid,  ,,
317915,,320720.0612,5815744.063,,Centroid,  ,,
317917,,316432.0612,5815546.063,,Centroid,  ,,
317919,,318538.0612,5814604.063,,Centroid,  ,,
317922,,320533.0612,5815054.063,,Centroid,  ,,
317925,,319271.0612,5814338.063,,Centroid,  ,,
317928,,317565.0612,5815324.063,,Centroid,  ,,
317931,,317990.0612,5815428.063,,Centroid,  ,,
317934,,318443.0612,5815251.063,,Centroid,  ,,
317936,,317540.5619,5814731.869,,Centroid,  ,,
317938,,318016.5562,5814686.122,,Centroid,  ,,
317941,,318871.0612,5814704.063,,Centroid,  ,,
317945,,318683.0612,5814192.063,,Centroid,  ,,
317948,,319226.0612,5813966.063,,Centroid,  ,,
317951,,319310.0612,5814690.063,,Centroid,  ,,
317954,,319759.0612,5813921.063,,Centroid,  ,,
317956,,319926.0612,5814276.063,,Centroid,  ,,
317959,,320037.0612,5814536.063,,Centroid,  ,,
317962,,319714.0612,5814488.063,,Centroid,  ,,
317965,,319597.0612,5814928.063,,Centroid,  ,,
317967,,319657.0612,5815463.063,,Centroid,  ,,
317969,,320168.0612,5816023.063,,Centroid,  ,,
317972,,320590.0612,5814600.063,,Centroid,  ,,
317975,,320363.0612,5814618.063,,Centroid,  ,,
317978,,320597.0612,5813820.063,,Centroid,  ,,
317981,,320610.0612,5814033.063,,Centroid,  ,,
317984,,320420.0612,5814044.063,,Centroid,  ,,
317986,,320634.0612,5814264.063,,Centroid,  ,,
317988,,320388.0612,5814285.063,,Centroid,  ,,
317991,,320130.0612,5814074.063,,Centroid,  ,,
317994,,321090.0612,5813991.063,,Centroid,  ,,
317997,,322219.0612,5813065.063,,Centroid,  ,,
318001,,319244.77,5813360.296,,Centroid,  ,,
318004,,319587.0612,5813417.063,,Centroid,  ,,
318007,,319917.0612,5813248.063,,Centroid,  ,,
318010,,320890.7487,5814559.29,,Centroid,  ,,
318012,,320390.0612,5813353.063,,Centroid,  ,,
318015,,320177.0612,5813273.063,,Centroid,  ,,
318018,,319970.0612,5813662.063,,Centroid,  ,,
318020,,321099.0612,5813573.063,,Centroid,  ,,
318022,,320581.0612,5813627.063,,Centroid,  ,,
318025,,320152.1237,5812737.075,,Centroid,  ,,
318027,,320291.2174,5813073.639,,Centroid,  ,,
318030,,320472.0612,5813126.063,,Centroid,  ,,
318033,,320645.0612,5812688.063,,Centroid,  ,,
318036,,320863.0612,5812775.063,,Centroid,  ,,
318039,,320764.0612,5812988.063,,Centroid,  ,,
318042,,321242.0612,5812407.063,,Centroid,  ,,
318045,,321971.0924,5812553.558,,Centroid,  ,,
318047,,321099.0612,5811951.063,,Centroid,  ,,
318051,,320330.0612,5811868.063,,Centroid,  ,,
318054,,320642.0612,5811924.063,,Centroid,  ,,
318056,,320627.0612,5811623.063,,Centroid,  ,,
318058,,320407.0612,5811517.063,,Centroid,  ,,
318061,,320896.0612,5811207.063,,Centroid,  ,,
318065,,321027.0612,5811115.063,,Centroid,  ,,
318068,,320977.0612,5810766.063,,Centroid,  ,,
318070,,321265.0612,5810915.063,,Centroid,  ,,
318073,,321397.0612,5810713.063,,Centroid,  ,,
318076,,321615.0612,5810591.063,,Centroid,  ,,
318079,,321937.0612,5810560.063,,Centroid,  ,,
318083,,322741.0612,5810931.063,,Centroid,  ,,
318087,,323291.0612,5811288.063,,Centroid,  ,,
318090,,323076.0612,5811459.063,,Centroid,  ,,
318093,,323080.0612,5810398.063,,Centroid,  ,,
318096,,323867.0612,5810401.063,,Centroid,  ,,
318099,,323554.0612,5810607.063,,Centroid,  ,,
318102,,323341.0612,5810612.063,,Centroid,  ,,
318105,,323781.0612,5809949.063,,Centroid,  ,,
318109,,323716.0612,5809504.063,,Centroid,  ,,
318113,,323404.0612,5809767.063,,Centroid,  ,,
318116,,322986.0612,5809580.063,,Centroid,  ,,
318120,,323334.0612,5809142.063,,Centroid,  ,,
318123,,323298.0612,5808893.063,,Centroid,  ,,
318129,,322501.0612,5809311.063,,Centroid,  ,,
318132,,322374.1862,5809199.485,,Centroid,  ,,
318136,,321959.0612,5809726.063,,Centroid,  ,,
318140,,322083.0612,5809367.063,,Centroid,  ,,
318143,,322024.0612,5810115.063,,Centroid,  ,,
318145,,322154.1862,5809657.097,,Centroid,  ,,
318147,,322287.0612,5808670.063,,Centroid,  ,,
318160,,323467.0612,5810290.063,,Centroid,  ,,
318167,,321487.5924,5814500.196,,Centroid,  ,,
318169,,322188.0612,5809001.063,,Centroid,  ,,
318171,,319987.0612,5814872.063,,Centroid,  ,,
318175,,321204.0612,5813369.063,,Centroid,  ,,
318177,,317759.8865,5814719.365,,Centroid,  ,,
318179,,318192.0612,5814300.063,,Centroid,  ,,
318181,,318668.0612,5817722.063,,Centroid,  ,,
318188,,317042.0612,5813917.063,,Centroid,  ,,
318191,,320837.0612,5814007.063,,Centroid,  ,,
318195,,321422.0612,5813996.063,,Centroid,  ,,
318198,,318782.76,5813188.84,,Centroid,  ,,
318200,,319517.0612,5813629.063,,Centroid,  ,,
318204,,324319.0649,5818074.976,,Centroid,  ,,
318206,,324223.0612,5816893.063,,Centroid,  ,,
318211,,325780.0612,5817374.063,,Centroid,  ,,
318216,,326799.0612,5816854.063,,Centroid,  ,,
318218,,319768.0612,5813652.063,,Centroid,  ,,
318220,,325330.4688,5816694.277,,Centroid,  ,,
318223,,324364.0612,5816376.063,,Centroid,  ,,
318227,,320248.0612,5813568.063,,Centroid,  ,,
318232,,321438.0612,5813287.063,,Centroid,  ,,
318234,,320738.0612,5813489.063,,Centroid,  ,,
318237,,319705.9049,5813135.114,,Centroid,  ,,
318240,,321835.0612,5813245.063,,Centroid,  ,,
318244,,322687.0612,5813026.063,,Centroid,  ,,
318249,,318693.7368,5813055.581,,Centroid,  ,,
318253,,319766.0612,5812412.063,,Centroid,  ,,
318257,,318563.0612,5812231.063,,Centroid,  ,,
318259,,322270.0612,5812010.063,,Centroid,  ,,
318261,,322618.0612,5812340.063,,Centroid,  ,,
318264,,320669.0612,5813180.063,,Centroid,  ,,
318267,,320365.0612,5812089.063,,Centroid,  ,,
318269,,322050.0612,5811464.063,,Centroid,  ,,
318272,,316591.0612,5811571.063,,Centroid,  ,,
318275,,325621.0612,5812731.063,,Centroid,  ,,
318278,,326179.0612,5811840.063,,Centroid,  ,,
318280,,317542.0612,5811701.063,,Centroid,  ,,
318283,,326481.0612,5810954.063,,Centroid,  ,,
318289,,326236.0612,5815012.063,,Centroid,  ,,
318293,,320933.0612,5812136.063,,Centroid,  ,,
318297,,325616.0612,5814026.063,,Centroid,  ,,
318299,,326234.0612,5813185.063,,Centroid,  ,,
318301,,319103.0612,5811832.063,,Centroid,  ,,
318303,,320090.0612,5811564.063,,Centroid,  ,,
318305,,320952.0612,5811654.063,,Centroid,  ,,
318307,,321288.0612,5811711.063,,Centroid,  ,,
318309,,321298.0612,5811423.063,,Centroid,  ,,
318311,,320551.0612,5812910.063,,Centroid,  ,,
318314,,320883.0612,5811349.063,,Centroid,  ,,
318316,,321267.0612,5811122.063,,Centroid,  ,,
318318,,316342.5244,5810191.854,,Centroid,  ,,
318320,,322496.0612,5810481.063,,Centroid,  ,,
318324,,322469.0612,5808990.063,,Centroid,  ,,
318328,,320992.0612,5813077.063,,Centroid,  ,,
318331,,318168.0612,5811165.063,,Centroid,  ,,
318334,,319729.0612,5810980.063,,Centroid,  ,,
318336,,320347.0299,5810913.954,,Centroid,  ,,
318338,,316713.4744,5810443.103,,Centroid,  ,,
318340,,320847.0612,5810357.063,,Centroid,  ,,
318343,,321294.0612,5813138.063,,Centroid,  ,,
318345,,318640.0612,5810587.063,,Centroid,  ,,
318348,,319160.0612,5810056.063,,Centroid,  ,,
318350,,326541.0612,5810083.063,,Centroid,  ,,
318357,,321041.9982,5809915.565,,Centroid,  ,,
318360,,319832.0612,5810230.063,,Centroid,  ,,
318363,,321831.0612,5810129.063,,Centroid,  ,,
318367,,319398.0612,5809442.063,,Centroid,  ,,
318372,,323033.0612,5809971.063,,Centroid,  ,,
318375,,324611.0612,5810764.063,,Centroid,  ,,
318378,,324118.0612,5809807.063,,Centroid,  ,,
318381,,321267.0612,5812973.063,,Centroid,  ,,
318384,,323370.0612,5809488.063,,Centroid,  ,,
318387,,324796.0612,5809521.063,,Centroid,  ,,
318395,,322511.0612,5816888.063,,Centroid,  ,,
318399,,321065.8828,5816673.84,,Centroid,  ,,
318402,,326460.8319,5816552.098,,Centroid,  ,,
318404,,322117.0612,5816290.435,,Centroid,  ,,
318406,,322740.0612,5815788.063,,Centroid,  ,,
318409,,314667.7315,5807918.687,,Centroid,  ,,
318411,,315063.4185,5808152.757,,Centroid,  ,,
318413,,327714.4509,5815566.123,,Centroid,  ,,
318417,,317134.6734,5818066.837,,Centroid,  ,,
318421,,317382.7419,5818003.562,,Centroid,  ,,
318423,,327749.1534,5808666.437,,Centroid,  ,,
318425,,327769.9129,5810768.86,,Centroid,  ,,
318427,,327825.9026,5811264.889,,Centroid,  ,,
318431,,327057.1334,5808215.942,,Centroid,  ,,
318433,,326633.6141,5808270.409,,Centroid,  ,,
318435,,326166.469,5808291.454,,Centroid,  ,,
318437,,325859.2931,5808137.008,,Centroid,  ,,
318439,,321639.9016,5808304.501,,Centroid,  ,,
318441,,320922.8777,5808263.365,,Centroid,  ,,
318443,,319344.5706,5818024.231,,Centroid,  ,,
318445,,321424.1388,5818143.966,,Centroid,  ,,
318447,,322098.8101,5818066.894,,Centroid,  ,,
318449,,320497.9289,5818141.142,,Centroid,  ,,
318455,,321975.6093,5808088.384,,Centroid,  ,,
318457,,322217.545,5808189.382,,Centroid,  ,,
318459,,327475.2577,5817479.808,,Centroid,  ,,
318461,,327767.0612,5815631.063,,Centroid,  ,,
318463,,322832.4667,5818015.915,,Centroid,  ,,
318465,,323775.0707,5818121.302,,Centroid,  ,,
318467,,318880.2044,5818285.925,,Centroid,  ,,
318469,,324883.3638,5818108.86,,Centroid,  ,,
318471,,318329.3205,5818321.532,,Centroid,  ,,
318473,,312667.7511,5817614.67,,Centroid,  ,,
318475,,325606.0791,5818146.39,,Centroid,  ,,
318477,,326225.084,5818074.432,,Centroid,  ,,
318481,,315504.6129,5817735.974,,Centroid,  ,,
318483,,317246.0153,5818025.122,,Centroid,  ,,
318485,,312441.9649,5816280.712,,Centroid,  ,,
318487,,312629.8337,5815994.738,,Centroid,  ,,
318489,,327572.3377,5814827.271,,Centroid,  ,,
318491,,327711.2603,5814093.55,,Centroid,  ,,
318493,,327662.4399,5814296.065,,Centroid,  ,,
318495,,327678.2444,5813662.552,,Centroid,  ,,
318497,,327691.2719,5813395.548,,Centroid,  ,,
318499,,312420.9304,5813059.277,,Centroid,  ,,
318501,,321183.8886,5808260.314,,Centroid,  ,,
318503,,312683.8903,5814589.573,,Centroid,  ,,
318505,,312500.2001,5815025.052,,Centroid,  ,,
318507,,312580.4302,5814172.399,,Centroid,  ,,
318509,,312462.2143,5816229.108,,Centroid,  ,,
318511,,327608.2337,5812883.275,,Centroid,  ,,
318513,,322603.1161,5808313.989,,Centroid,  ,,
318515,,312429.0171,5812958.098,,Centroid,  ,,
318517,,312353.2745,5812160.308,,Centroid,  ,,
318519,,327587.3108,5812000.355,,Centroid,  ,,
318521,,312612.9007,5811531.814,,Centroid,  ,,
318523,,312510.9977,5809678.473,,Centroid,  ,,
318525,,327567.6289,5809612.098,,Centroid,  ,,
318529,,323420.0373,5808296.824,,Centroid,  ,,
318531,,324217.5485,5808284.869,,Centroid,  ,,
318533,,315400.8015,5808252.111,,Centroid,  ,,
318537,,322498.8642,5808319.208,,Centroid,  ,,
318539,,327581.9395,5810035.982,,Centroid,  ,,
318541,,325028.0375,5808162.687,,Centroid,  ,,
318543,,322364.1852,5808226.116,,Centroid,  ,,
318545,,312575.4033,5810506.865,,Centroid,  ,,
