loc_id,link_id,ref_node_id,lr,x_coord,y_coord,z_coord,loc_type,zone_id,gfts_stop_id
239991,33817,,,326099.6868,5816869.88,,Detector,,
239992,33899,,,326077.8734,5816855.012,,Detector,,
239993,33899,,,326077.8734,5816855.012,,Detector,,
240008,11224,,,326064.5975,5816547.221,,Detector,,
240009,14692,,,326082.5354,5816533.22,,Detector,,
240010,14692,,,326082.5354,5816533.22,,Detector,,
240011,14694,,,326079.2042,5816566.869,,Detector,,
240012,14694,,,326079.2042,5816566.869,,Detector,,
240013,33978,,,326097.9687,5816550.181,,Detector,,
240039,11227,,,326718.6276,5816731.265,,Detector,,
240040,33844,,,326732.5849,5816716.423,,Detector,,
240041,33953,,,326699.0369,5816710.312,,Detector,,
243025,35958,,,312490.7107,5813034.466,,Detector,,
243027,41331,,,312490.5782,5813004.899,,Detector,,
244454,39231,,,312617.2276,5814167.291,,Detector,,
244568,33980,,,312488.7599,5816281.888,,Detector,,
244569,33980,,,312488.7599,5816281.888,,Detector,,
244571,39235,,,312489.4689,5816260.131,,Detector,,
244582,33713,,,313756.9858,5816983.176,,Detector,,
244583,33713,,,313756.9858,5816983.176,,Detector,,
244584,34026,,,313768.0602,5816961.953,,Detector,,
244585,37862,,,313777.8662,5816994.233,,Detector,,
244598,8525,,,313404.1366,5817022.95,,Detector,,
244599,8525,,,313404.1366,5817022.95,,Detector,,
244600,27549,,,313393.1576,5817044.144,,Detector,,
244601,27549,,,313393.1576,5817044.144,,Detector,,
244602,33860,,,313373.3351,5817019.835,,Detector,,
244603,33860,,,313373.3351,5817019.835,,Detector,,
244616,27473,,,313881.9298,5817707.161,,Detector,,
244617,27548,,,313848.2019,5817707.632,,Detector,,
244618,47482,,,313859.9665,5817690.982,,Detector,,
244619,47482,,,313859.9665,5817690.982,,Detector,,
244669,27474,,,314660.9155,5817690.95,,Detector,,
244670,27581,,,314693.1273,5817680.921,,Detector,,
244671,33620,,,314674.6233,5817669.575,,Detector,,
244915,24565,,,314456.9863,5814410.686,,Detector,,
244916,24565,,,314456.9863,5814410.686,,Detector,,
244917,35205,,,314418.3844,5814406.393,,Detector,,
244918,35236,,,314457.6146,5814399.073,,Detector,,
244919,35300,,,314419.3165,5814395.008,,Detector,,
244932,8544,,,314075.9689,5814453.203,,Detector,,
244933,22422,,,314066.2036,5814420.909,,Detector,,
244934,35169,,,314054.6919,5814440.203,,Detector,,
244935,35225,,,314087.452,5814434.038,,Detector,,
244950,8540,,,313594.4312,5815512.796,,Detector,,
244951,34315,,,313584.4528,5815539.032,,Detector,,
244952,34315,,,313584.4528,5815539.032,,Detector,,
244953,34612,,,313611.8834,5815519.393,,Detector,,
244954,34612,,,313611.8834,5815519.393,,Detector,,
244955,39234,,,313601.4591,5815545.381,,Detector,,
244969,24564,,,314818.1856,5814673.319,,Detector,,
244970,34904,,,314855.6423,5814689.49,,Detector,,
244971,34937,,,314828.0604,5814699.063,,Detector,,
244972,34937,,,314828.0604,5814699.063,,Detector,,
244973,35139,,,314846.9533,5814663.731,,Detector,,
244988,24563,,,314167.8884,5815239.007,,Detector,,
244989,34420,,,314177.9102,5815271.22,,Detector,,
244990,34613,,,314159.4673,5815265.052,,Detector,,
244991,34613,,,314159.4673,5815265.052,,Detector,,
244992,34770,,,314187.6152,5815246.535,,Detector,,
244993,34770,,,314187.6152,5815246.535,,Detector,,
245005,35140,,,315069.8624,5814338.926,,Detector,,
245006,35269,,,315062.9529,5814329.767,,Detector,,
245007,57790,,,315089.1013,5814324.048,,Detector,,
245018,34701,,,314510.5072,5815134.592,,Detector,,
245019,34798,,,314539.8302,5815117.913,,Detector,,
245020,34936,,,314532.1036,5815110.735,,Detector,,
245021,34936,,,314532.1036,5815110.735,,Detector,,
245032,35314,,,315660.7498,5814254.327,,Detector,,
245033,35422,,,315693.4651,5814244.096,,Detector,,
245034,35705,,,315668.6862,5814234.109,,Detector,,
245035,35705,,,315668.6862,5814234.109,,Detector,,
245046,34839,,,315128.1902,5814924.317,,Detector,,
245047,34839,,,315128.1902,5814924.317,,Detector,,
245048,34932,,,315165.2849,5814908.229,,Detector,,
245049,35053,,,315127.4801,5814906.637,,Detector,,
245059,34903,,,315460.5644,5814881.93,,Detector,,
245060,34946,,,315499.5282,5814868.112,,Detector,,
245061,34991,,,315476.0936,5814855.226,,Detector,,
245071,34107,,,314278.5673,5816095.008,,Detector,,
245072,34192,,,314256.6913,5816082.2,,Detector,,
245073,55349,,,314268.0197,5816062.965,,Detector,,
245083,34183,,,313672.8772,5816152.148,,Detector,,
245084,34228,,,313683.1473,5816136.254,,Detector,,
245085,39233,,,313666.9777,5816126.039,,Detector,,
245095,8498,,,316267.5666,5816599.956,,Detector,,
245096,33800,,,316252.0144,5816629.889,,Detector,,
245097,48425,,,316245.9979,5816606.117,,Detector,,
245110,27395,,,315500.3669,5817594.367,,Detector,,
245111,27531,,,315480.995,5817583.205,,Detector,,
245112,27531,,,315480.995,5817583.205,,Detector,,
245113,33658,,,315506.1741,5817564.108,,Detector,,
245114,39354,,,315513.1186,5817572.894,,Detector,,
245115,39354,,,315513.1186,5817572.894,,Detector,,
245127,8499,,,316362.2572,5816498.422,,Detector,,
245128,8503,,,316367.0259,5816467.193,,Detector,,
245129,33950,,,316351.5558,5816497.171,,Detector,,
245155,8507,,,317055.215,5816548.906,,Detector,,
245156,8513,,,317076.3852,5816561.696,,Detector,,
245157,48679,,,317064.881,5816581.229,,Detector,,
245167,8500,,,316462.7124,5817449.736,,Detector,,
245168,33562,,,316482.2136,5817461.199,,Detector,,
245169,39355,,,316449.8262,5817470.644,,Detector,,
245198,11508,,,317432.6033,5817383.368,,Detector,,
245199,11511,,,317399.5191,5817376.759,,Detector,,
245200,11513,,,317419.5511,5817363.559,,Detector,,
245201,11513,,,317419.5511,5817363.559,,Detector,,
245202,27384,,,317414.5527,5817396.983,,Detector,,
245203,27384,,,317414.5527,5817396.983,,Detector,,
245221,8487,,,317154.1646,5817404.144,,Detector,,
245222,8487,,,317154.1646,5817404.144,,Detector,,
245223,11510,,,317165.2783,5817383.419,,Detector,,
245224,11510,,,317165.2783,5817383.419,,Detector,,
245225,33525,,,317132.9088,5817392.927,,Detector,,
245226,33525,,,317132.9088,5817392.927,,Detector,,
245227,33720,,,317144.3934,5817371.853,,Detector,,
245243,33560,,,317195.2748,5817768.982,,Detector,,
245265,33567,,,317255.0904,5817999.819,,Detector,,
245266,33567,,,317255.0904,5817999.819,,Detector,,
245577,37792,,,313645.1308,5812543.898,,Detector,,
245578,37792,,,313645.1308,5812543.898,,Detector,,
245579,41700,,,313660.2236,5812522.991,,Detector,,
245580,47434,,,313639.2905,5812510.883,,Detector,,
245581,47434,,,313639.2905,5812510.883,,Detector,,
245590,8216,,,312865.5023,5812106.373,,Detector,,
245591,47252,,,312884.5349,5812097.676,,Detector,,
245603,41730,,,313597.1485,5812032.43,,Detector,,
245604,41730,,,313597.1485,5812032.43,,Detector,,
245605,41964,,,313576.8699,5812020.797,,Detector,,
245606,41964,,,313576.8699,5812020.797,,Detector,,
245607,41980,,,313587.6445,5812000.088,,Detector,,
245608,42011,,,313609.2013,5812011.159,,Detector,,
245609,42011,,,313609.2013,5812011.159,,Detector,,
245624,40532,,,313523.3583,5811511.079,,Detector,,
245625,42356,,,313501.7741,5811498.271,,Detector,,
245626,42356,,,313501.7741,5811498.271,,Detector,,
245627,42501,,,313512.7438,5811479.054,,Detector,,
245640,12758,,,313499.7398,5811359.246,,Detector,,
245641,12758,,,313499.7398,5811359.246,,Detector,,
245642,42371,,,313506.3786,5811392.072,,Detector,,
245643,42371,,,313506.3786,5811392.072,,Detector,,
245644,42503,,,313517.6612,5811376.063,,Detector,,
245645,42503,,,313517.6612,5811376.063,,Detector,,
245655,12759,,,313542.1011,5811032.9,,Detector,,
245656,39213,,,313541.6514,5810999.205,,Detector,,
245657,42862,,,313557.3824,5811012.683,,Detector,,
245671,43344,,,313735.8787,5809568.906,,Detector,,
245672,43344,,,313735.8787,5809568.906,,Detector,,
245673,43723,,,313740.4813,5809536.089,,Detector,,
245674,43723,,,313740.4813,5809536.089,,Detector,,
245675,47328,,,313716.1857,5809555.25,,Detector,,
245689,43607,,,314552.0442,5809295.462,,Detector,,
245690,43734,,,314532.8156,5809283.607,,Detector,,
245691,43734,,,314532.8156,5809283.607,,Detector,,
245692,43775,,,314565.3395,5809275.482,,Detector,,
245693,43853,,,314543.3279,5809261.745,,Detector,,
245706,35308,,,319495.0394,5814069.112,,Detector,,
245707,35425,,,319479.0383,5814059.153,,Detector,,
245708,35481,,,319489.0208,5814043.029,,Detector,,
245709,40259,,,319505.1545,5814053.288,,Detector,,
245724,35475,,,319376.3601,5814068.577,,Detector,,
245725,35620,,,319355.2388,5814055.898,,Detector,,
245726,35620,,,319355.2388,5814055.898,,Detector,,
245727,40261,,,319343.767,5814075.572,,Detector,,
245728,40263,,,319364.9795,5814088.199,,Detector,,
245729,40263,,,319364.9795,5814088.199,,Detector,,
245741,35358,,,316410.9304,5814164.999,,Detector,,
245742,35434,,,316443.0873,5814154.798,,Detector,,
245743,40243,,,316441.2072,5814168.878,,Detector,,
245756,8236,,,314450.4064,5813904.801,,Detector,,
245757,35368,,,314457.4696,5813937.379,,Detector,,
245758,35566,,,314469.9888,5813915.507,,Detector,,
245759,35566,,,314469.9888,5813915.507,,Detector,,
245760,42009,,,314438.2296,5813926.888,,Detector,,
245761,42009,,,314438.2296,5813926.888,,Detector,,
245773,35567,,,314880.16,5813855.695,,Detector,,
245774,35619,,,314912.2198,5813845.22,,Detector,,
245775,35783,,,314892.6618,5813833.746,,Detector,,
245787,35382,,,319727.8913,5813811.226,,Detector,,
245788,35382,,,319727.8913,5813811.226,,Detector,,
245789,35483,,,319706.7587,5813798.533,,Detector,,
245790,36464,,,319718.1422,5813778.928,,Detector,,
245791,36608,,,319739.3982,5813791.76,,Detector,,
245804,35342,,,319754.0801,5814043.168,,Detector,,
245805,35655,,,319744.2311,5814010.901,,Detector,,
245806,40258,,,319732.8032,5814030.736,,Detector,,
245807,40270,,,319765.3779,5814023.661,,Detector,,
245822,22958,,,319424.1175,5813765.125,,Detector,,
245823,35622,,,319397.7087,5813796.755,,Detector,,
245824,35631,,,319424.7103,5813796.129,,Detector,,
245825,35631,,,319424.7103,5813796.129,,Detector,,
245826,35807,,,319395.8848,5813767.538,,Detector,,
245827,35807,,,319395.8848,5813767.538,,Detector,,
245841,35426,,,319339.2496,5813858.508,,Detector,,
245842,35426,,,319339.2496,5813858.508,,Detector,,
245843,35668,,,319347.2489,5813823.496,,Detector,,
245844,40284,,,319314.7737,5813845.716,,Detector,,
245845,40284,,,319314.7737,5813845.716,,Detector,,
245860,22439,,,313623.6911,5813806.257,,Detector,,
245861,22439,,,313623.6911,5813806.257,,Detector,,
245862,35503,,,313601.4383,5813839.247,,Detector,,
245863,35503,,,313601.4383,5813839.247,,Detector,,
245864,35533,,,313628.8581,5813828.997,,Detector,,
245865,35533,,,313628.8581,5813828.997,,Detector,,
245866,35771,,,313591.0523,5813813.652,,Detector,,
245867,35771,,,313591.0523,5813813.652,,Detector,,
245879,35808,,,319092.6561,5813691.908,,Detector,,
245880,37775,,,319081.245,5813724.576,,Detector,,
245881,40282,,,319060.9394,5813717.567,,Detector,,
245894,35569,,,318923.2604,5813799.505,,Detector,,
245895,35569,,,318923.2604,5813799.505,,Detector,,
245896,35688,,,318898.3282,5813784.016,,Detector,,
245897,35688,,,318898.3282,5813784.016,,Detector,,
245898,40281,,,318934.0841,5813767.433,,Detector,,
245899,40281,,,318934.0841,5813767.433,,Detector,,
245912,35326,,,319104.0484,5813884.617,,Detector,,
245913,35568,,,319080.9033,5813872.08,,Detector,,
245914,35568,,,319080.9033,5813872.08,,Detector,,
245915,37772,,,319095.5126,5813845.632,,Detector,,
245916,40283,,,319119.3352,5813858.372,,Detector,,
245917,40283,,,319119.3352,5813858.372,,Detector,,
245931,35593,,,318949.2191,5813880.047,,Detector,,
245932,35671,,,318924.862,5813867.622,,Detector,,
245933,40269,,,318934.7989,5813906.623,,Detector,,
245943,35685,,,313797.1117,5813641.158,,Detector,,
245944,35838,,,313808.2995,5813621.305,,Detector,,
245945,36132,,,313786.7861,5813609.04,,Detector,,
245956,35540,,,318415.4257,5813788.453,,Detector,,
245957,35572,,,318428.2927,5813796.57,,Detector,,
245958,35572,,,318428.2927,5813796.57,,Detector,,
245959,35693,,,318444.2101,5813770.877,,Detector,,
245968,35488,,,318221.6286,5813857.796,,Detector,,
245969,35596,,,318250.6962,5813840.674,,Detector,,
245981,35897,,,319742.5174,5813392.953,,Detector,,
245982,35897,,,319742.5174,5813392.953,,Detector,,
245983,35907,,,319766.6148,5813377.824,,Detector,,
245984,35907,,,319766.6148,5813377.824,,Detector,,
245985,36116,,,319727.8384,5813367.106,,Detector,,
245986,36116,,,319727.8384,5813367.106,,Detector,,
245987,40287,,,319751.4087,5813353.129,,Detector,,
246002,36013,,,319693.7065,5813473.962,,Detector,,
246003,36465,,,319694.2079,5813513.759,,Detector,,
246004,36465,,,319694.2079,5813513.759,,Detector,,
246005,40286,,,319679.0183,5813512.086,,Detector,,
246016,35999,,,318000.2124,5813336.074,,Detector,,
246017,36048,,,317976.6035,5813320.323,,Detector,,
246018,36048,,,317976.6035,5813320.323,,Detector,,
246019,41881,,,317955.953,5813350.187,,Detector,,
246029,35187,,,317689.8462,5814023.433,,Detector,,
246030,35487,,,317691.9421,5814008.375,,Detector,,
246031,58235,,,317659.9316,5814019.003,,Detector,,
246041,36117,,,319365.2603,5813182.769,,Detector,,
246042,40292,,,319332.9632,5813173.022,,Detector,,
246043,57003,,,319357.5863,5813163.741,,Detector,,
246054,21900,,,319131.2789,5813037.071,,Detector,,
246055,21900,,,319131.2789,5813037.071,,Detector,,
246056,40291,,,319137.8695,5813060.223,,Detector,,
246057,41313,,,319099.1705,5813048.522,,Detector,,
246068,22961,,,319278.2105,5813590.673,,Detector,,
246069,35670,,,319281.1055,5813620.43,,Detector,,
246070,35670,,,319281.1055,5813620.43,,Detector,,
246071,35746,,,319250.4663,5813620.219,,Detector,,
246081,35851,,,316521.6105,5813499.442,,Detector,,
246082,35960,,,316566.5815,5813482.873,,Detector,,
246097,35359,,,315507.3459,5813751.758,,Detector,,
246098,35359,,,315507.3459,5813751.758,,Detector,,
246099,35634,,,315484.3902,5813745.389,,Detector,,
246100,35634,,,315484.3902,5813745.389,,Detector,,
246101,35850,,,315513.7375,5813728.747,,Detector,,
246102,35850,,,315513.7375,5813728.747,,Detector,,
246103,35875,,,315490.9658,5813722.264,,Detector,,
246118,15051,,,315236.749,5813832.992,,Detector,,
246119,35706,,,315265.7322,5813815.737,,Detector,,
246120,35812,,,315243.2884,5813809.092,,Detector,,
246121,35812,,,315243.2884,5813809.092,,Detector,,
246133,35975,,,314200.1538,5812791.085,,Detector,,
246134,40396,,,314210.1434,5812775.236,,Detector,,
246135,41425,,,314184.1389,5812781.55,,Detector,,
246150,8220,,,313671.8361,5812846.878,,Detector,,
246151,36133,,,313693.1211,5812859.155,,Detector,,
246152,36133,,,313693.1211,5812859.155,,Detector,,
246153,37793,,,313682.0738,5812827.293,,Detector,,
246154,37793,,,313682.0738,5812827.293,,Detector,,
246155,39215,,,313704.3308,5812839.443,,Detector,,
246170,40290,,,319669.0408,5812958.241,,Detector,,
246171,40290,,,319669.0408,5812958.241,,Detector,,
246172,41254,,,319691.2042,5812943.703,,Detector,,
246173,41344,,,319652.4539,5812933.529,,Detector,,
246174,41344,,,319652.4539,5812933.529,,Detector,,
246175,41480,,,319676.7766,5812918.499,,Detector,,
246189,40297,,,319112.2727,5812713.937,,Detector,,
246190,41343,,,319103.2668,5812746.094,,Detector,,
246191,57012,,,319124.6894,5812732.902,,Detector,,
246192,57012,,,319124.6894,5812732.902,,Detector,,
246207,21889,,,318952.5319,5812968.278,,Detector,,
246208,40294,,,318910.4587,5812982.536,,Detector,,
246209,41342,,,318947.369,5812944.264,,Detector,,
246210,40294,,,318910.4587,5812982.536,,Detector,,
246222,24171,,,319270.1005,5811582.177,,Detector,,
246223,38973,,,319227.149,5811579.108,,Detector,,
246224,38973,,,319227.149,5811579.108,,Detector,,
246225,42795,,,319226.2985,5811593.063,,Detector,,
246234,36011,,,315140.2581,5812681.807,,Detector,,
246235,36011,,,315140.2581,5812681.807,,Detector,,
246236,41500,,,315115.8061,5812670.749,,Detector,,
246237,42114,,,315128.4411,5812650.794,,Detector,,
246249,8635,,,314883.7608,5812701.543,,Detector,,
246250,41392,,,314905.0683,5812714.172,,Detector,,
246251,41392,,,314905.0683,5812714.172,,Detector,,
246252,41537,,,314916.3163,5812694.378,,Detector,,
246253,41759,,,314896.7829,5812681.721,,Detector,,
246268,25009,,,314795.0357,5811855.96,,Detector,,
246269,42005,,,314803.5065,5811888.371,,Detector,,
246270,42037,,,314783.9219,5811876.971,,Detector,,
246271,42037,,,314783.9219,5811876.971,,Detector,,
246272,42115,,,314816.0964,5811866.826,,Detector,,
246273,42115,,,314816.0964,5811866.826,,Detector,,
246285,16206,,,316962.1923,5812033.087,,Detector,,
246286,41985,,,316995.6913,5812030.235,,Detector,,
246287,42244,,,316981.9818,5812016.654,,Detector,,
246301,9421,,,318097.8676,5810651.514,,Detector,,
246302,9421,,,318097.8676,5810651.514,,Detector,,
246303,42911,,,318079.6476,5810666.873,,Detector,,
246304,42911,,,318079.6476,5810666.873,,Detector,,
246305,43134,,,318064.2487,5810648.685,,Detector,,
246306,43208,,,318088.8351,5810635.092,,Detector,,
246307,43208,,,318088.8351,5810635.092,,Detector,,
246323,40232,,,316528.8765,5810229.407,,Detector,,
246324,43396,,,316495.151,5810227.112,,Detector,,
246325,43430,,,316515.1081,5810211.677,,Detector,,
246326,57936,,,316509.5861,5810244.75,,Detector,,
246327,57936,,,316509.5861,5810244.75,,Detector,,
246341,42635,,,317323.2347,5810726.698,,Detector,,
246342,42910,,,317342.7103,5810712.803,,Detector,,
246343,43202,,,317329.5463,5810693.554,,Detector,,
246344,55525,,,317309.0513,5810708.61,,Detector,,
246345,55525,,,317309.0513,5810708.61,,Detector,,
246358,40233,,,316927.6224,5810586.061,,Detector,,
246359,42540,,,316941.4719,5810603.864,,Detector,,
246360,42540,,,316941.4719,5810603.864,,Detector,,
246361,43023,,,316922.39,5810619.179,,Detector,,
246374,22572,,,317113.3951,5815534.254,,Detector,,
246375,34378,,,317096.5538,5815563.17,,Detector,,
246376,34402,,,317118.9258,5815556.039,,Detector,,
246377,34402,,,317118.9258,5815556.039,,Detector,,
246378,34754,,,317089.3108,5815539.879,,Detector,,
246379,34754,,,317089.3108,5815539.879,,Detector,,
246392,8631,,,317329.2048,5815709.17,,Detector,,
246393,22575,,,317296.8725,5815718.805,,Detector,,
246394,34518,,,317298.1966,5815706.088,,Detector,,
246395,34518,,,317298.1966,5815706.088,,Detector,,
246405,10250,,,318348.0388,5817243.301,,Detector,,
246406,33576,,,318332.4768,5817267.654,,Detector,,
246407,33608,,,318318.5438,5817259.656,,Detector,,
246414,33574,,,318213.1384,5817297.93,,Detector,,
246415,33626,,,318242.5784,5817281.471,,Detector,,
246442,27426,,,318878.8652,5818276.015,,Detector,,
246443,27426,,,318878.8652,5818276.015,,Detector,,
246455,8511,,,317927.4438,5816459.58,,Detector,,
246456,34135,,,317942.7555,5816429.608,,Detector,,
246457,39361,,,317930.8811,5816427.702,,Detector,,
246468,20841,,,318855.8133,5817782.78,,Detector,,
246469,27427,,,318865.0442,5817794.404,,Detector,,
246470,27427,,,318865.0442,5817794.404,,Detector,,
246471,27466,,,318888.3443,5817774.657,,Detector,,
246481,22573,,,317531.0456,5815014.462,,Detector,,
246482,34866,,,317551.0532,5814999.847,,Detector,,
246483,40242,,,317526.6996,5814995.989,,Detector,,
246493,34444,,,318242.9083,5815622.926,,Detector,,
246494,34459,,,318275.2163,5815613.208,,Detector,,
246495,36456,,,318255.0809,5815601.878,,Detector,,
246505,22576,,,317872.8309,5815649.237,,Detector,,
246506,34399,,,317839.9176,5815655.956,,Detector,,
246507,39360,,,317859.1188,5815667.448,,Detector,,
246517,34875,,,318158.0318,5814928.125,,Detector,,
246518,34896,,,318184.0605,5814921.876,,Detector,,
246519,40240,,,318173.9574,5814938.131,,Detector,,
246528,34363,,,318530.4545,5815915.452,,Detector,,
246529,35036,,,318516.8209,5815946.3,,Detector,,
246539,16029,,,318640.1546,5815707.7,,Detector,,
246540,16029,,,318640.1546,5815707.7,,Detector,,
246541,34362,,,318643.9855,5815750.479,,Detector,,
246542,34424,,,318659.4947,5815705.082,,Detector,,
246543,35071,,,318662.9369,5815748.779,,Detector,,
246559,20769,,,318823.1336,5815553.203,,Detector,,
246560,20769,,,318823.1336,5815553.203,,Detector,,
246561,22260,,,318812.2553,5815536.435,,Detector,,
246562,22260,,,318812.2553,5815536.435,,Detector,,
246563,34425,,,318787.701,5815577.593,,Detector,,
246564,34425,,,318787.701,5815577.593,,Detector,,
