link_id,name,parent_link_id,from_node_id,to_node_id,directed,geometry_id,geometry,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,toll,jurisdiction,row_width
35600,,,77636,77683,,,,,,,,1400,50,2,,,,,,,
35601,,,77672,77667,,,,,,,,1300,50,2,,,,,,,
35602,,,77672,68463,,,,,,,,1400,50,2,,,,,,,
35603,,,77672,63811,,,,,,,,1000,50,1,,,,,,,
35610,,,77687,72434,,,,,,,,1300,50,2,,,,,,,
35611,,,77687,77688,,,,,,,,1900,90,2,,,,,,,
35612,,,77687,77587,,,,,,,,1900,90,2,,,,,,,
35617,,,68463,68462,,,,,,,,1400,50,2,,,,,,,
35618,,,68463,77646,,,,,,,,1000,50,1,,,,,,,
35619,,,68463,77672,,,,,,,,1400,50,2,,,,,,,
35620,,,77634,77633,,,,,,,,1900,90,2,,,,,,,
35622,,,77634,72763,,,,,,,,2850,90,3,,,,,,,
35624,,,77634,77682,,,,,,,,2850,90,3,,,,,,,
35629,,,77645,77641,,,,,,,,650,50,1,,,,,,,
35631,,,77645,72763,,,,,,,,1400,50,2,,,,,,,
35632,,,77063,77668,,,,,,,,1200,60,1,,,,,,,
35633,,,68464,68462,,,,,,,,1400,50,2,,,,,,,
35634,,,68464,77609,,,,,,,,1400,50,2,,,,,,,
35635,,,68464,77690,,,,,,,,1400,50,2,,,,,,,
35636,,,72507,72506,,,,,,,,1900,90,2,,,,,,,
35637,,,72507,68461,,,,,,,,1700,90,2,,,,,,,
35638,,,72507,77661,,,,,,,,2850,90,3,,,,,,,
35639,,,72507,73656,,,,,,,,2850,90,3,,,,,,,
35641,,,72434,72433,,,,,,,,1300,50,2,,,,,,,
35642,,,72434,77599,,,,,,,,1300,50,2,,,,,,,
35643,,,72434,77687,,,,,,,,1300,50,2,,,,,,,
35644,,,72434,77691,,,,,,,,1300,50,2,,,,,,,
35647,,,71844,77113,,,,,,,,1200,60,1,,,,,,,
35655,,,77614,77605,,,,,,,,2000,50,2,,,,,,,
35656,,,77614,77641,,,,,,,,650,50,1,,,,,,,
35657,,,77614,77692,,,,,,,,2000,50,2,,,,,,,
35658,,,77614,77693,,,,,,,,650,50,1,,,,,,,
35659,,,77694,69050,,,,,,,,1700,90,2,,,,,,,
35660,,,77694,77565,,,,,,,,850,90,1,,,,,,,
35661,,,64758,64755,,,,,,,,750,90,1,,,,,,,
35662,,,64758,64770,,,,,,,,750,90,1,,,,,,,
35663,,,64758,77565,,,,,,,,1500,90,2,,,,,,,
35664,,,69050,69049,,,,,,,,1700,90,2,,,,,,,
35665,,,69050,77694,,,,,,,,850,90,1,,,,,,,
35666,,,69050,77695,,,,,,,,1000,50,1,,,,,,,
35667,,,72763,72762,,,,,,,,1900,90,2,,,,,,,
35668,,,72763,77634,,,,,,,,2850,90,3,,,,,,,
35669,,,72763,77645,,,,,,,,1400,50,2,,,,,,,
35670,,,72763,72767,,,,,,,,1400,50,2,,,,,,,
35671,,,77674,77673,,,,,,,,1900,90,2,,,,,,,
35672,,,77674,77696,,,,,,,,1900,90,2,,,,,,,
35675,,,77674,77698,,,,,,,,2850,90,3,,,,,,,
35677,,,77072,74577,,,,,,,,5400,100,3,,,,,,,
35681,,,77700,77701,,,,,,,,1500,90,2,,,,,,,
35682,,,77700,77693,,,,,,,,650,50,1,,,,,,,
35683,,,77700,77619,,,,,,,,1900,90,2,,,,,,,
35684,,,77700,77702,,,,,,,,1900,90,2,,,,,,,
35685,,,63814,63813,,,,,,,,1700,90,2,,,,,,,
35686,,,63814,63820,,,,,,,,1400,50,2,,,,,,,
35687,,,63814,72506,,,,,,,,1900,90,2,,,,,,,
35688,,,77696,77674,,,,,,,,1900,90,2,,,,,,,
35689,,,77696,72252,,,,,,,,1900,90,2,,,,,,,
35691,,,77696,77703,,,,,,,,2000,50,2,,,,,,,
35693,,,72252,77665,,,,,,,,1900,90,2,,,,,,,
35694,,,72252,77696,,,,,,,,1900,90,2,,,,,,,
35696,,,72435,72433,,,,,,,,1300,50,2,,,,,,,
35697,,,72435,77600,,,,,,,,1300,50,2,,,,,,,
35698,,,72435,77655,,,,,,,,1000,50,1,,,,,,,
35699,,,72435,77704,,,,,,,,1400,50,2,,,,,,,
35700,,,64770,64759,,,,,,,,750,90,1,,,,,,,
35701,,,64770,64758,,,,,,,,1500,90,2,,,,,,,
35704,,,77478,77707,,,,,,,,5400,100,4,,,,,,,
35705,,,77609,77594,,,,,,,,1900,90,2,,,,,,,
35706,,,77609,68464,,,,,,,,1400,50,2,,,,,,,
35707,,,77609,77708,,,,,,,,1900,90,2,,,,,,,
35708,,,77609,77709,,,,,,,,1900,90,2,,,,,,,
35709,,,77655,77623,,,,,,,,1000,50,1,,,,,,,
35710,,,77655,72435,,,,,,,,1000,50,1,,,,,,,
35711,,,77655,70663,,,,,,,,1000,50,1,,,,,,,
35712,,,77655,77710,,,,,,,,1000,50,1,,,,,,,
35723,,,77701,77700,,,,,,,,1500,90,2,,,,,,,
35724,,,77701,77660,,,,,,,,2850,90,3,,,,,,,
35725,,,77701,77715,,,,,,,,1300,50,2,,,,,,,
35726,,,77701,77716,,,,,,,,1700,90,2,,,,,,,
35728,,,77565,77519,,,,,,,,1700,90,2,,,,,,,
35729,,,77565,77694,,,,,,,,1700,90,2,,,,,,,
35730,,,77565,64758,,,,,,,,750,90,1,,,,,,,
35731,,,77565,77717,,,,,,,,1700,90,2,,,,,,,
35732,,,77565,77718,,,,,,,,1500,90,2,,,,,,,
35733,,,64771,64759,,,,,,,,1500,90,2,,,,,,,
35734,,,64771,64760,,,,,,,,1000,50,1,,,,,,,
35735,,,64771,77719,,,,,,,,750,90,1,,,,,,,
35742,,,77719,64771,,,,,,,,1500,90,2,,,,,,,
35743,,,77719,318495,,,,,,,,750,90,1,,,,,,,
35744,,,77719,64773,,,,,,,,1500,90,2,,,,,,,
35746,,,77721,72767,,,,,,,,2850,90,3,,,,,,,
35747,,,77721,77681,,,,,,,,1000,50,1,,,,,,,
35748,,,77721,77698,,,,,,,,2850,90,3,,,,,,,
35763,,,77666,76325,,,,,,,,3800,90,4,,,,,,,
35764,,,77666,70664,,,,,,,,2850,90,3,,,,,,,
35765,,,77666,77710,,,,,,,,1000,50,1,,,,,,,
35766,,,77629,77627,,,,,,,,1300,50,2,,,,,,,
35767,,,77629,77727,,,,,,,,1900,90,2,,,,,,,
35768,,,77629,77728,,,,,,,,1000,50,2,,,,,,,
35769,,,77629,77729,,,,,,,,2550,90,3,,,,,,,
35771,,,73656,72507,,,,,,,,2850,90,3,,,,,,,
35772,,,73656,77730,,,,,,,,2850,90,3,,,,,,,
35773,,,77727,77629,,,,,,,,2850,90,3,,,,,,,
35774,,,77727,77637,,,,,,,,1900,90,2,,,,,,,
35779,,,317351,77719,,,,,,,,1500,90,2,,,,,,,
35781,,,63811,63809,,,,,,,,1000,50,1,,,,,,,
35782,,,63811,63817,,,,,,,,1000,50,1,,,,,,,
35783,,,63811,77672,,,,,,,,1000,50,1,,,,,,,
35784,,,63811,77731,,,,,,,,1000,50,1,,,,,,,
35785,,,77637,77628,,,,,,,,2000,50,2,,,,,,,
35786,,,77637,77727,,,,,,,,2850,90,3,,,,,,,
35787,,,77637,77732,,,,,,,,1900,90,2,,,,,,,
35788,,,77637,77733,,,,,,,,1500,50,3,,,,,,,
35789,,,77731,63811,,,,,,,,1000,50,1,,,,,,,
35790,,,77731,77734,,,,,,,,1000,50,1,,,,,,,
35795,,,77732,77637,,,,,,,,2850,90,3,,,,,,,
35796,,,77732,77735,,,,,,,,1900,90,2,,,,,,,
35797,,,77732,77736,,,,,,,,1500,50,3,,,,,,,
35798,,,77732,77683,,,,,,,,1400,50,2,,,,,,,
35804,,,77728,77629,,,,,,,,1000,50,2,,,,,,,
35805,,,77728,77738,,,,,,,,500,50,1,,,,,,,
35806,,,72767,72765,,,,,,,,2850,90,3,,,,,,,
35807,,,72767,72763,,,,,,,,1400,50,2,,,,,,,
35808,,,72767,77721,,,,,,,,2850,90,3,,,,,,,
35809,,,77735,77732,,,,,,,,2850,90,3,,,,,,,
35810,,,77735,77739,,,,,,,,2550,90,3,,,,,,,
35811,,,77735,77736,,,,,,,,1000,50,2,,,,,,,
35812,,,77690,68464,,,,,,,,1400,50,2,,,,,,,
35813,,,77690,77740,,,,,,,,1400,50,2,,,,,,,
35814,,,77739,77735,,,,,,,,2550,90,3,,,,,,,
35815,,,77739,77688,,,,,,,,2850,90,3,,,,,,,
35816,,,77739,77741,,,,,,,,500,50,1,,,,,,,
35817,,,77113,77071,,,,,,,,5400,100,4,,,,,,,
35820,,,77734,77731,,,,,,,,1000,50,1,,,,,,,
35821,,,77734,74771,,,,,,,,1000,50,1,,,,,,,
35823,,,77733,77637,,,,,,,,1500,50,3,,,,,,,
35824,,,77733,77743,,,,,,,,1500,50,3,,,,,,,
35825,,,77707,77073,,,,,,,,1200,60,1,,,,,,,
35826,,,77707,77108,,,,,,,,5400,100,3,,,,,,,
35831,,,77717,77565,,,,,,,,1700,90,2,,,,,,,
35832,,,77717,64772,,,,,,,,1000,50,1,,,,,,,
35833,,,77717,77745,,,,,,,,1700,90,2,,,,,,,
35834,,,77688,77687,,,,,,,,1900,90,2,,,,,,,
35835,,,77688,77739,,,,,,,,2850,90,3,,,,,,,
35836,,,77688,77746,,,,,,,,2850,90,3,,,,,,,
35837,,,77688,77747,,,,,,,,1000,50,2,,,,,,,
35838,,,63815,63813,,,,,,,,1000,50,1,,,,,,,
35839,,,63815,63812,,,,,,,,1000,50,1,,,,,,,
35840,,,63815,77748,,,,,,,,1000,50,1,,,,,,,
35846,,,63812,63809,,,,,,,,1000,50,1,,,,,,,
35847,,,63812,63817,,,,,,,,1000,50,1,,,,,,,
