name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type,is_connector,x_from,y_from,x_to,y_to
,4412,2326,1967,Highway,1,0.0183514294450104,2.0,13000.0,0.0011010857667006,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,312510.9977,5809678.473,312519.919,5809694.51
,4413,1882,1967,Highway,1,0.4769878208401185,2.0,13000.0,0.0286192692504071,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,312993.0612,5809634.063,312519.919,5809694.51
,4414,1886,1967,Highway,1,0.6732203564179104,2.0,13000.0,0.0403932213850746,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,313188.0952,5809612.253,312519.919,5809694.51
,4415,2335,1967,Highway,1,0.8142475996723709,2.0,13000.0,0.0488548559803422,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,312575.4033,5810506.865,312519.919,5809694.51
,4416,2327,1968,Highway,1,0.0219471845174698,2.0,13000.0,0.0013168310710481,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327567.6289,5809612.098,327557.3174,5809592.724
,4417,1885,1968,Highway,1,0.1913422849266004,2.0,13000.0,0.011480537095596,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327366.981,5809612.318,327557.3174,5809592.724
,4418,1881,1968,Highway,1,0.4171980420035677,2.0,13000.0,0.025031882520214,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327142.9593,5809641.32,327557.3174,5809592.724
,4419,2332,1968,Highway,1,0.4439413276232797,2.0,13000.0,0.0266364796573967,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327581.9395,5810035.982,327557.3174,5809592.724
,4420,2280,1969,Highway,1,0.004499757548773,2.0,13000.0,0.0002699854529263,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327749.1534,5808666.437,327748.5064,5808661.984
,4421,164,1969,Highway,1,0.6475084269743117,2.0,13000.0,0.0388505056184586,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327107.794,5808755.551,327748.5064,5808661.984
,4422,165,1969,Highway,1,0.695451404229006,2.0,13000.0,0.0417270842537403,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327080.0612,5808470.063,327748.5064,5808661.984
,4423,166,1969,Highway,1,0.7556511727010109,2.0,13000.0,0.0453390703620606,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327000.9541,5808772.321,327748.5064,5808661.984
,4424,2288,1970,Highway,1,0.0183012066773161,2.0,13000.0,0.0010980724006389,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320922.8777,5808263.365,320906.2599,5808255.698
,4425,130,1970,Highway,1,0.1713190307781517,2.0,13000.0,0.0102791418466891,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320932.0612,5808425.063,320906.2599,5808255.698
,4426,2315,1970,Highway,1,0.2776670713637002,2.0,13000.0,0.016660024281822,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321183.8886,5808260.314,320906.2599,5808255.698
,4427,127,1970,Highway,1,0.3526161028524697,2.0,13000.0,0.0211569661711481,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320724.6442,5808557.946,320906.2599,5808255.698
,4428,2333,1971,Highway,1,0.0045000102622591,2.0,13000.0,0.0002700006157355,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,325028.0375,5808162.687,325023.5731,5808163.252
,4429,215,1971,Highway,1,0.3262746426625679,2.0,13000.0,0.019576478559754,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,325066.3221,5808486.714,325023.5731,5808163.252
,4430,213,1971,Highway,1,0.6002950779710913,2.0,13000.0,0.0360177046782654,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,325088.8077,5808759.992,325023.5731,5808163.252
,4431,1419,1971,Highway,1,0.7026872579783109,2.0,13000.0,0.0421612354786986,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324452.9489,5808573.322,325023.5731,5808163.252
,4432,2286,1972,Highway,1,0.028288981903985,2.0,13000.0,0.0016973389142391,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,325859.2931,5808137.008,325833.9527,5808124.433
,4433,163,1972,Highway,1,0.2480309902184442,2.0,13000.0,0.0148818594131066,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,325867.9497,5808370.123,325833.9527,5808124.433
,4434,2285,1972,Highway,1,0.372106307668344,2.0,13000.0,0.0223263784601006,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,326166.469,5808291.454,325833.9527,5808124.433
,4435,222,1972,Highway,1,0.5294049297769422,2.0,13000.0,0.0317642957866165,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,325897.0612,5808650.063,325833.9527,5808124.433
,4436,2287,1973,Highway,1,0.0245196763064668,2.0,13000.0,0.001471180578388,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321639.9016,5808304.501,321619.5562,5808290.816
,4437,480,1973,Highway,1,0.287261243529736,2.0,13000.0,0.0172356746117841,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321661.0612,5808575.063,321619.5562,5808290.816
,4438,479,1973,Highway,1,0.3063941579636746,2.0,13000.0,0.0183836494778204,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321610.0612,5808597.063,321619.5562,5808290.816
,4439,482,1973,Highway,1,0.3245670562983425,2.0,13000.0,0.0194740233779005,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321881.0612,5808483.063,321619.5562,5808290.816
,4440,2284,1974,Highway,1,0.0060000142408144,2.0,13000.0,0.0003600008544488,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,326633.6141,5808270.409,326627.6358,5808270.919
,4441,221,1974,Highway,1,0.2754146591983369,2.0,13000.0,0.0165248795519002,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,326654.0612,5808545.063,326627.6358,5808270.919
,4442,2283,1974,Highway,1,0.4330019156248124,2.0,13000.0,0.0259801149374887,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,327057.1334,5808215.942,326627.6358,5808270.919
,4443,2285,1974,Highway,1,0.4616237685033689,2.0,13000.0,0.0276974261102021,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,326166.469,5808291.454,326627.6358,5808270.919
,4444,2330,1975,Highway,1,0.0215241327899646,2.0,13000.0,0.0012914479673978,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,315400.8015,5808252.111,315379.3321,5808250.577
,4445,2276,1975,Highway,1,0.3307115889484637,2.0,13000.0,0.0198426953369078,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,315063.4185,5808152.757,315379.3321,5808250.577
,4446,16,1975,Highway,1,0.4747218660229416,2.0,13000.0,0.0284833119613764,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,315054.9062,5808597.144,315379.3321,5808250.577
,4447,14,1975,Highway,1,0.7218035775064017,2.0,13000.0,0.0433082146503841,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,314769.0621,5808636.026,315379.3321,5808250.577
,4448,2293,1976,Highway,1,0.0306825970101638,2.0,13000.0,0.0018409558206098,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321975.6093,5808088.384,321944.9416,5808087.428
,4449,2294,1976,Highway,1,0.2910450683442719,2.0,13000.0,0.0174627041006563,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322217.545,5808189.382,321944.9416,5808087.428
,4450,2287,1976,Highway,1,0.3743929605761322,2.0,13000.0,0.0224635776345679,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321639.9016,5808304.501,321944.9416,5808087.428
,4451,482,1976,Highway,1,0.400758978351061,2.0,13000.0,0.0240455387010636,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321881.0612,5808483.063,321944.9416,5808087.428
,4452,2294,1977,Highway,1,0.0133241989494037,2.0,13000.0,0.0007994519369642,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322217.545,5808189.382,322204.5558,5808186.413
,4453,2334,1977,Highway,1,0.1644927765995358,2.0,13000.0,0.0098695665959721,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322364.1852,5808226.116,322204.5558,5808186.413
,4454,2293,1977,Highway,1,0.2490505665587844,2.0,13000.0,0.014943033993527,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321975.6093,5808088.384,322204.5558,5808186.413
,4455,485,1977,Highway,1,0.2802735936108403,2.0,13000.0,0.0168164156166504,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322182.0931,5808465.785,322204.5558,5808186.413
,4456,2276,1978,Highway,1,0.0192222818961223,2.0,13000.0,0.0011533369137673,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,315063.4185,5808152.757,315044.2962,5808150.799
,4457,2330,1978,Highway,1,0.3706213030467716,2.0,13000.0,0.0222372781828062,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,315400.8015,5808252.111,315044.2962,5808150.799
,4458,2275,1978,Highway,1,0.4423538785067409,2.0,13000.0,0.0265412327104044,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,314667.7315,5807918.687,315044.2962,5808150.799
,4459,16,1978,Highway,1,0.4464710865505173,2.0,13000.0,0.026788265193031,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,315054.9062,5808597.144,315044.2962,5808150.799
,4460,2275,1979,Highway,1,0.0126779422997256,2.0,13000.0,0.0007606765379835,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,314667.7315,5807918.687,314664.2551,5807906.495
,4461,2276,1979,Highway,1,0.4690164096741466,2.0,13000.0,0.0281409845804487,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,315063.4185,5808152.757,314664.2551,5807906.495
,4462,14,1979,Highway,1,0.737021022230204,2.0,13000.0,0.0442212613338122,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,314769.0621,5808636.026,314664.2551,5807906.495
,4463,12,1979,Highway,1,0.7579062849927594,2.0,13000.0,0.0454743770995655,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,314568.0924,5808658.276,314664.2551,5807906.495
,4464,2279,1980,Highway,1,0.0172631277089379,2.0,13000.0,0.0010357876625362,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,317382.7419,5818003.562,317390.4092,5818019.029
,4465,2306,1980,Highway,1,0.1445223962097379,2.0,13000.0,0.0086713437725842,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,317246.0153,5818025.122,317390.4092,5818019.029
,4466,2278,1980,Highway,1,0.2601661089873949,2.0,13000.0,0.0156099665392436,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,317134.6734,5818066.837,317390.4092,5818019.029
,4467,307,1980,Highway,1,0.6272042301037349,2.0,13000.0,0.037632253806224,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,317454.0612,5817395.063,317390.4092,5818019.029
,4468,1981,1302,Highway,1,0.1260634760745554,2.0,13000.0,0.0075638085644733,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321356.0612,5813418.063,321230.0612,5813422.063
,4469,1981,1322,Highway,1,0.1357593221412457,2.0,13000.0,0.0081455593284747,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321356.0612,5813418.063,321271.0494,5813312.216
,4470,1981,1294,Highway,1,0.1359356317991149,2.0,13000.0,0.0081561379079468,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321356.0612,5813418.063,321490.0304,5813395.025
,4471,1981,1347,Highway,1,0.1670013377798266,2.0,13000.0,0.0100200802667896,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321356.0612,5813418.063,321238.7487,5813299.205
,4472,1302,1981,Highway,1,0.1260634760745554,2.0,13000.0,0.0075638085644733,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321230.0612,5813422.063,321356.0612,5813418.063
,4473,1322,1981,Highway,1,0.1357593221412457,2.0,13000.0,0.0081455593284747,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321271.0494,5813312.216,321356.0612,5813418.063
,4474,1294,1981,Highway,1,0.1359356317991149,2.0,13000.0,0.0081561379079468,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321490.0304,5813395.025,321356.0612,5813418.063
,4475,1347,1981,Highway,1,0.1670013377798266,2.0,13000.0,0.0100200802667896,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321238.7487,5813299.205,321356.0612,5813418.063
,4476,1982,1069,Highway,1,0.4103653271344253,2.0,13000.0,0.0246219196280655,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324901.9362,5815851.53,324982.0612,5815449.063
,4477,1982,703,Highway,1,0.4140489707076062,2.0,13000.0,0.0248429382424563,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324901.9362,5815851.53,324934.1618,5816264.323
,4478,1982,702,Highway,1,0.4161388367484759,2.0,13000.0,0.0249683302049085,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324901.9362,5815851.53,324819.0023,5816259.321
,4479,1982,340,Highway,1,0.4342605366759953,2.0,13000.0,0.0260556322005597,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324901.9362,5815851.53,325165.0612,5815506.063
,4480,1069,1982,Highway,1,0.4103653271344253,2.0,13000.0,0.0246219196280655,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324982.0612,5815449.063,324901.9362,5815851.53
,4481,703,1982,Highway,1,0.4140489707076062,2.0,13000.0,0.0248429382424563,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324934.1618,5816264.323,324901.9362,5815851.53
,4482,702,1982,Highway,1,0.4161388367484759,2.0,13000.0,0.0249683302049085,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324819.0023,5816259.321,324901.9362,5815851.53
,4483,340,1982,Highway,1,0.4342605366759953,2.0,13000.0,0.0260556322005597,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,325165.0612,5815506.063,324901.9362,5815851.53
,4484,1983,1377,Highway,1,0.0860965581043918,2.0,13000.0,0.0051657934862635,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320077.3112,5812963.463,320160.0924,5812987.125
,4485,1983,777,Highway,1,0.1227490223997372,2.0,13000.0,0.0073649413439842,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320077.3112,5812963.463,320068.0612,5812841.063
,4486,1983,778,Highway,1,0.1401040331470585,2.0,13000.0,0.0084062419888235,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320077.3112,5812963.463,320196.061,5812889.115
,4487,1983,1372,Highway,1,0.1465147435031347,2.0,13000.0,0.008790884610188,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320077.3112,5812963.463,320114.9712,5813105.055
,4488,1377,1983,Highway,1,0.0860965581043918,2.0,13000.0,0.0051657934862635,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320160.0924,5812987.125,320077.3112,5812963.463
,4489,777,1983,Highway,1,0.1227490223997372,2.0,13000.0,0.0073649413439842,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320068.0612,5812841.063,320077.3112,5812963.463
,4490,778,1983,Highway,1,0.1401040331470585,2.0,13000.0,0.0084062419888235,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320196.061,5812889.115,320077.3112,5812963.463
,4491,1372,1983,Highway,1,0.1465147435031347,2.0,13000.0,0.008790884610188,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320114.9712,5813105.055,320077.3112,5812963.463
,4492,1984,1054,Highway,1,0.387473003746368,2.0,13000.0,0.023248380224782,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323874.0612,5815679.063,323805.8737,5816060.489
,4493,1984,2338,Highway,1,0.4595079401355309,2.0,13000.0,0.0275704764081318,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323874.0612,5815679.063,323432.2769,5815552.674
,4494,1984,2339,Highway,1,0.4650007695787859,2.0,13000.0,0.0279000461747271,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323874.0612,5815679.063,323426.2648,5815553.747
,4495,1984,936,Highway,1,0.4679188140103475,2.0,13000.0,0.0280751288406208,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323874.0612,5815679.063,323466.4613,5815908.868
,4496,1054,1984,Highway,1,0.387473003746368,2.0,13000.0,0.023248380224782,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323805.8737,5816060.489,323874.0612,5815679.063
,4497,2338,1984,Highway,1,0.4595079401355309,2.0,13000.0,0.0275704764081318,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323432.2769,5815552.674,323874.0612,5815679.063
,4498,2339,1984,Highway,1,0.4650007695787859,2.0,13000.0,0.0279000461747271,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323426.2648,5815553.747,323874.0612,5815679.063
,4499,936,1984,Highway,1,0.4679188140103475,2.0,13000.0,0.0280751288406208,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323466.4613,5815908.868,323874.0612,5815679.063
,4500,1985,709,Highway,1,0.4309100192498696,2.0,13000.0,0.0258546011549921,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324317.0612,5815831.063,324037.1823,5816158.708
,4501,1985,1054,Highway,1,0.5603114755493054,2.0,13000.0,0.0336186885329583,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324317.0612,5815831.063,323805.8737,5816060.489
,4502,1985,285,Highway,1,0.6111376485284475,2.0,13000.0,0.0366682589117068,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324317.0612,5815831.063,324731.2314,5816280.454
,4503,1985,960,Highway,1,0.6559736101594636,2.0,13000.0,0.0393584166095678,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324317.0612,5815831.063,324419.0605,5816479.058
,4504,709,1985,Highway,1,0.4309100192498696,2.0,13000.0,0.0258546011549921,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324037.1823,5816158.708,324317.0612,5815831.063
,4505,1054,1985,Highway,1,0.5603114755493054,2.0,13000.0,0.0336186885329583,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,323805.8737,5816060.489,324317.0612,5815831.063
,4506,285,1985,Highway,1,0.6111376485284475,2.0,13000.0,0.0366682589117068,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324731.2314,5816280.454,324317.0612,5815831.063
,4507,960,1985,Highway,1,0.6559736101594636,2.0,13000.0,0.0393584166095678,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,324419.0605,5816479.058,324317.0612,5815831.063
,4508,1986,1097,Highway,1,0.1940689369293682,2.0,13000.0,0.011644136215762,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322745.0612,5815323.063,322634.0613,5815482.254
,4509,1986,627,Highway,1,0.2355902712729921,2.0,13000.0,0.0141354162763795,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322745.0612,5815323.063,322593.1055,5815143.029
,4510,1986,1079,Highway,1,0.238803081156865,2.0,13000.0,0.0143281848694119,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322745.0612,5815323.063,322781.1722,5815559.12
,4511,1986,1104,Highway,1,0.2440697845147623,2.0,13000.0,0.0146441870708857,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322745.0612,5815323.063,322866.0345,5815111.083
,4512,1097,1986,Highway,1,0.1940689369293682,2.0,13000.0,0.011644136215762,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322634.0613,5815482.254,322745.0612,5815323.063
,4513,627,1986,Highway,1,0.2355902712729921,2.0,13000.0,0.0141354162763795,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322593.1055,5815143.029,322745.0612,5815323.063
,4514,1079,1986,Highway,1,0.238803081156865,2.0,13000.0,0.0143281848694119,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322781.1722,5815559.12,322745.0612,5815323.063
,4515,1104,1986,Highway,1,0.2440697845147623,2.0,13000.0,0.0146441870708857,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322866.0345,5815111.083,322745.0612,5815323.063
,4516,1987,1065,Highway,1,0.116619037896906,2.0,13000.0,0.0069971422738143,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321326.0612,5815618.063,321426.0612,5815678.063
,4517,1987,1109,Highway,1,0.1847187050625897,2.0,13000.0,0.0110831223037553,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321326.0612,5815618.063,321162.0612,5815703.063
,4518,1987,1076,Highway,1,0.3599836671019608,2.0,13000.0,0.0215990200261176,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321326.0612,5815618.063,321379.0392,5815261.999
,4519,1987,656,Highway,1,0.3914100904996814,2.0,13000.0,0.0234846054299808,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321326.0612,5815618.063,321117.1525,5815287.066
,4520,1065,1987,Highway,1,0.116619037896906,2.0,13000.0,0.0069971422738143,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321426.0612,5815678.063,321326.0612,5815618.063
,4521,1109,1987,Highway,1,0.1847187050625897,2.0,13000.0,0.0110831223037553,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321162.0612,5815703.063,321326.0612,5815618.063
,4522,1076,1987,Highway,1,0.3599836671019608,2.0,13000.0,0.0215990200261176,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321379.0392,5815261.999,321326.0612,5815618.063
,4523,656,1987,Highway,1,0.3914100904996814,2.0,13000.0,0.0234846054299808,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321117.1525,5815287.066,321326.0612,5815618.063
,4524,1988,982,Highway,1,0.1542762369822867,2.0,13000.0,0.0092565742189372,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321887.0612,5815013.063,321738.0924,5814972.945
,4525,1988,1115,Highway,1,0.1941468516355596,2.0,13000.0,0.0116488110981335,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321887.0612,5815013.063,322049.0612,5814906.063
,4526,1988,1114,Highway,1,0.2190182640785923,2.0,13000.0,0.0131410958447155,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321887.0612,5815013.063,321832.0612,5815225.063
,4527,1988,983,Highway,1,0.2377170914786153,2.0,13000.0,0.0142630254887169,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321887.0612,5815013.063,321763.1287,5815215.918
,4528,982,1988,Highway,1,0.1542762369822867,2.0,13000.0,0.0092565742189372,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321738.0924,5814972.945,321887.0612,5815013.063
,4529,1115,1988,Highway,1,0.1941468516355596,2.0,13000.0,0.0116488110981335,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322049.0612,5814906.063,321887.0612,5815013.063
,4530,1114,1988,Highway,1,0.2190182640785923,2.0,13000.0,0.0131410958447155,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321832.0612,5815225.063,321887.0612,5815013.063
,4531,983,1988,Highway,1,0.2377170914786153,2.0,13000.0,0.0142630254887169,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321763.1287,5815215.918,321887.0612,5815013.063
,4532,1989,627,Highway,1,0.2034955609306919,2.0,13000.0,0.0122097336558415,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322466.0612,5814984.063,322593.1055,5815143.029
,4533,1989,855,Highway,1,0.3584896199067966,2.0,13000.0,0.0215093771944077,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322466.0612,5814984.063,322292.2925,5815297.622
,4534,1989,764,Highway,1,0.3979765319125989,2.0,13000.0,0.0238785919147559,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322466.0612,5814984.063,322423.9848,5814588.317
,4535,1989,766,Highway,1,0.4105680564312729,2.0,13000.0,0.0246340833858763,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322466.0612,5814984.063,322531.0306,5814578.668
,4536,627,1989,Highway,1,0.2034955609306919,2.0,13000.0,0.0122097336558415,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322593.1055,5815143.029,322466.0612,5814984.063
,4537,855,1989,Highway,1,0.3584896199067966,2.0,13000.0,0.0215093771944077,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322292.2925,5815297.622,322466.0612,5814984.063
,4538,764,1989,Highway,1,0.3979765319125989,2.0,13000.0,0.0238785919147559,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322423.9848,5814588.317,322466.0612,5814984.063
,4539,766,1989,Highway,1,0.4105680564312729,2.0,13000.0,0.0246340833858763,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322531.0306,5814578.668,322466.0612,5814984.063
,4540,1990,1104,Highway,1,0.30511207238106,2.0,13000.0,0.0183067243428636,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322700.0612,5814855.063,322866.0345,5815111.083
,4541,1990,627,Highway,1,0.3071871398976473,2.0,13000.0,0.0184312283938588,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322700.0612,5814855.063,322593.1055,5815143.029
,4542,1990,1140,Highway,1,0.3225988700101418,2.0,13000.0,0.0193559322006085,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322700.0612,5814855.063,322803.9855,5814549.662
,4543,1990,766,Highway,1,0.3239838572546896,2.0,13000.0,0.0194390314352813,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322700.0612,5814855.063,322531.0306,5814578.668
,4544,1104,1990,Highway,1,0.30511207238106,2.0,13000.0,0.0183067243428636,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322866.0345,5815111.083,322700.0612,5814855.063
,4545,627,1990,Highway,1,0.3071871398976473,2.0,13000.0,0.0184312283938588,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322593.1055,5815143.029,322700.0612,5814855.063
